X1,X2,V3
37,51,-5064
37,52,-5373
37,53,-5688
37,54,-6009
37,55,-6336
37,56,-6669
37,57,-7008
37,58,-7353
37,59,-7704
37,60,-8061
37,61,-8424
37,62,-8793
37,63,-9168
37,64,-9549
37,65,-9936
37,66,-10329
37,67,-10728
37,68,-11133
37,69,-11544
37,70,-11961
37,71,-12384
37,72,-12813
37,73,-13248
37,74,-13689
37,75,-14136
37,76,-14589
37,77,-15048
37,78,-15513
37,79,-15984
37,80,-16461
37,81,-16944
37,82,-17433
37,83,-17928
37,84,-18429
37,85,-18936
37,86,-19449
37,87,-19968
37,88,-20493
37,89,-21024
37,90,-21561
37,91,-22104
37,92,-22653
37,93,-23208
37,94,-23769
37,95,-24336
37,96,-24909
37,97,-25488
37,98,-26073
37,99,-26664
37,100,-27261
38,1,2886
38,2,2877
38,3,2862
38,4,2841
38,5,2814
38,6,2781
38,7,2742
38,8,2697
38,9,2646
38,10,2589
38,11,2526
38,12,2457
38,13,2382
38,14,2301
38,15,2214
38,16,2121
38,17,2022
38,18,1917
38,19,1806
38,20,1689
38,21,1566
38,22,1437
38,23,1302
38,24,1161
38,25,1014
38,26,861
38,27,702
38,28,537
38,29,366
38,30,189
38,31,6
38,32,-183
38,33,-378
38,34,-579
38,35,-786
38,36,-999
38,37,-1218
38,38,-1443
38,39,-1674
38,40,-1911
38,41,-2154
38,42,-2403
38,43,-2658
38,44,-2919
38,45,-3186
38,46,-3459
38,47,-3738
38,48,-4023
38,49,-4314
38,50,-4611
38,51,-4914
38,52,-5223
38,53,-5538
38,54,-5859
38,55,-6186
38,56,-6519
38,57,-6858
38,58,-7203
38,59,-7554
38,60,-7911
38,61,-8274
38,62,-8643
38,63,-9018
38,64,-9399
38,65,-9786
38,66,-10179
38,67,-10578
38,68,-10983
38,69,-11394
38,70,-11811
38,71,-12234
38,72,-12663
38,73,-13098
38,74,-13539
38,75,-13986
38,76,-14439
38,77,-14898
38,78,-15363
38,79,-15834
38,80,-16311
38,81,-16794
38,82,-17283
38,83,-17778
38,84,-18279
38,85,-18786
38,86,-19299
38,87,-19818
38,88,-20343
38,89,-20874
38,90,-21411
38,91,-21954
38,92,-22503
38,93,-23058
38,94,-23619
38,95,-24186
38,96,-24759
38,97,-25338
38,98,-25923
38,99,-26514
38,100,-27111
39,1,3040
39,2,3031
39,3,3016
39,4,2995
39,5,2968
39,6,2935
39,7,2896
39,8,2851
39,9,2800
39,10,2743
39,11,2680
39,12,2611
39,13,2536
39,14,2455
39,15,2368
39,16,2275
39,17,2176
39,18,2071
39,19,1960
39,20,1843
39,21,1720
39,22,1591
39,23,1456
39,24,1315
39,25,1168
39,26,1015
39,27,856
39,28,691
39,29,520
39,30,343
39,31,160
39,32,-29
39,33,-224
39,34,-425
39,35,-632
39,36,-845
39,37,-1064
39,38,-1289
39,39,-1520
39,40,-1757
39,41,-2000
39,42,-2249
39,43,-2504
39,44,-2765
39,45,-3032
39,46,-3305
39,47,-3584
39,48,-3869
39,49,-4160
39,50,-4457
39,51,-4760
39,52,-5069
39,53,-5384
39,54,-5705
39,55,-6032
39,56,-6365
39,57,-6704
39,58,-7049
39,59,-7400
39,60,-7757
39,61,-8120
39,62,-8489
39,63,-8864
39,64,-9245
39,65,-9632
39,66,-10025
39,67,-10424
39,68,-10829
39,69,-11240
39,70,-11657
39,71,-12080
39,72,-12509
39,73,-12944
39,74,-13385
39,75,-13832
39,76,-14285
39,77,-14744
39,78,-15209
39,79,-15680
39,80,-16157
39,81,-16640
39,82,-17129
39,83,-17624
39,84,-18125
39,85,-18632
39,86,-19145
39,87,-19664
39,88,-20189
39,89,-20720
39,90,-21257
39,91,-21800
39,92,-22349
39,93,-22904
39,94,-23465
39,95,-24032
39,96,-24605
39,97,-25184
39,98,-25769
39,99,-26360
39,100,-26957
40,1,3198
40,2,3189
40,3,3174
40,4,3153
40,5,3126
40,6,3093
40,7,3054
40,8,3009
40,9,2958
40,10,2901
40,11,2838
40,12,2769
40,13,2694
40,14,2613
40,15,2526
40,16,2433
40,17,2334
40,18,2229
40,19,2118
40,20,2001
40,21,1878
40,22,1749
40,23,1614
40,24,1473
40,25,1326
40,26,1173
40,27,1014
40,28,849
40,29,678
40,30,501
40,31,318
40,32,129
40,33,-66
40,34,-267
40,35,-474
40,36,-687
40,37,-906
40,38,-1131
40,39,-1362
40,40,-1599
40,41,-1842
40,42,-2091
40,43,-2346
40,44,-2607
40,45,-2874
40,46,-3147
40,47,-3426
40,48,-3711
40,49,-4002
40,50,-4299
40,51,-4602
40,52,-4911
40,53,-5226
40,54,-5547
40,55,-5874
40,56,-6207
40,57,-6546
40,58,-6891
40,59,-7242
40,60,-7599
40,61,-7962
40,62,-8331
40,63,-8706
40,64,-9087
40,65,-9474
40,66,-9867
40,67,-10266
40,68,-10671
40,69,-11082
40,70,-11499
40,71,-11922
40,72,-12351
40,73,-12786
40,74,-13227
40,75,-13674
40,76,-14127
40,77,-14586
40,78,-15051
40,79,-15522
40,80,-15999
40,81,-16482
40,82,-16971
40,83,-17466
40,84,-17967
40,85,-18474
40,86,-18987
40,87,-19506
40,88,-20031
40,89,-20562
40,90,-21099
40,91,-21642
40,92,-22191
40,93,-22746
40,94,-23307
40,95,-23874
40,96,-24447
40,97,-25026
40,98,-25611
40,99,-26202
40,100,-26799
41,1,3360
41,2,3351
41,3,3336
41,4,3315
41,5,3288
41,6,3255
41,7,3216
41,8,3171
41,9,3120
41,10,3063
41,11,3000
41,12,2931
41,13,2856
41,14,2775
41,15,2688
41,16,2595
41,17,2496
41,18,2391
41,19,2280
41,20,2163
41,21,2040
41,22,1911
41,23,1776
41,24,1635
41,25,1488
41,26,1335
41,27,1176
41,28,1011
41,29,840
41,30,663
41,31,480
41,32,291
41,33,96
41,34,-105
41,35,-312
41,36,-525
41,37,-744
41,38,-969
41,39,-1200
41,40,-1437
41,41,-1680
41,42,-1929
41,43,-2184
41,44,-2445
41,45,-2712
41,46,-2985
41,47,-3264
41,48,-3549
41,49,-3840
41,50,-4137
41,51,-4440
41,52,-4749
41,53,-5064
41,54,-5385
41,55,-5712
41,56,-6045
41,57,-6384
41,58,-6729
41,59,-7080
41,60,-7437
41,61,-7800
41,62,-8169
41,63,-8544
41,64,-8925
41,65,-9312
41,66,-9705
41,67,-10104
41,68,-10509
41,69,-10920
41,70,-11337
41,71,-11760
41,72,-12189
41,73,-12624
41,74,-13065
41,75,-13512
41,76,-13965
41,77,-14424
41,78,-14889
41,79,-15360
41,80,-15837
41,81,-16320
41,82,-16809
41,83,-17304
41,84,-17805
41,85,-18312
41,86,-18825
41,87,-19344
41,88,-19869
41,89,-20400
41,90,-20937
41,91,-21480
41,92,-22029
41,93,-22584
41,94,-23145
41,95,-23712
41,96,-24285
41,97,-24864
41,98,-25449
41,99,-26040
41,100,-26637
42,1,3526
42,2,3517
42,3,3502
42,4,3481
42,5,3454
42,6,3421
42,7,3382
42,8,3337
42,9,3286
42,10,3229
42,11,3166
42,12,3097
42,13,3022
42,14,2941
42,15,2854
42,16,2761
42,17,2662
42,18,2557
42,19,2446
42,20,2329
42,21,2206
42,22,2077
42,23,1942
42,24,1801
42,25,1654
42,26,1501
42,27,1342
42,28,1177
42,29,1006
42,30,829
42,31,646
42,32,457
42,33,262
42,34,61
42,35,-146
42,36,-359
42,37,-578
42,38,-803
42,39,-1034
42,40,-1271
42,41,-1514
42,42,-1763
42,43,-2018
42,44,-2279
42,45,-2546
42,46,-2819
42,47,-3098
42,48,-3383
42,49,-3674
42,50,-3971
42,51,-4274
42,52,-4583
42,53,-4898
42,54,-5219
42,55,-5546
42,56,-5879
42,57,-6218
42,58,-6563
42,59,-6914
42,60,-7271
42,61,-7634
42,62,-8003
42,63,-8378
42,64,-8759
42,65,-9146
42,66,-9539
42,67,-9938
42,68,-10343
42,69,-10754
42,70,-11171
42,71,-11594
42,72,-12023
42,73,-12458
42,74,-12899
42,75,-13346
42,76,-13799
42,77,-14258
42,78,-14723
42,79,-15194
42,80,-15671
42,81,-16154
42,82,-16643
42,83,-17138
42,84,-17639
42,85,-18146
42,86,-18659
42,87,-19178
42,88,-19703
42,89,-20234
42,90,-20771
42,91,-21314
42,92,-21863
42,93,-22418
42,94,-22979
42,95,-23546
42,96,-24119
42,97,-24698
42,98,-25283
42,99,-25874
42,100,-26471
43,1,3696
43,2,3687
43,3,3672
43,4,3651
43,5,3624
43,6,3591
43,7,3552
43,8,3507
43,9,3456
43,10,3399
43,11,3336
43,12,3267
43,13,3192
43,14,3111
43,15,3024
43,16,2931
43,17,2832
43,18,2727
43,19,2616
43,20,2499
43,21,2376
43,22,2247
43,23,2112
43,24,1971
43,25,1824
43,26,1671
43,27,1512
43,28,1347
43,29,1176
43,30,999
43,31,816
43,32,627
43,33,432
43,34,231
43,35,24
43,36,-189
43,37,-408
43,38,-633
43,39,-864
43,40,-1101
43,41,-1344
43,42,-1593
43,43,-1848
43,44,-2109
43,45,-2376
43,46,-2649
43,47,-2928
43,48,-3213
43,49,-3504
43,50,-3801
43,51,-4104
43,52,-4413
43,53,-4728
43,54,-5049
43,55,-5376
43,56,-5709
43,57,-6048
43,58,-6393
43,59,-6744
43,60,-7101
43,61,-7464
43,62,-7833
43,63,-8208
43,64,-8589
43,65,-8976
43,66,-9369
43,67,-9768
43,68,-10173
43,69,-10584
43,70,-11001
43,71,-11424
43,72,-11853
43,73,-12288
43,74,-12729
43,75,-13176
43,76,-13629
43,77,-14088
43,78,-14553
43,79,-15024
43,80,-15501
43,81,-15984
43,82,-16473
43,83,-16968
43,84,-17469
43,85,-17976
43,86,-18489
43,87,-19008
43,88,-19533
43,89,-20064
43,90,-20601
43,91,-21144
43,92,-21693
43,93,-22248
43,94,-22809
43,95,-23376
43,96,-23949
43,97,-24528
43,98,-25113
43,99,-25704
43,100,-26301
44,1,3870
44,2,3861
44,3,3846
44,4,3825
44,5,3798
44,6,3765
44,7,3726
44,8,3681
44,9,3630
44,10,3573
44,11,3510
44,12,3441
44,13,3366
44,14,3285
44,15,3198
44,16,3105
44,17,3006
44,18,2901
44,19,2790
44,20,2673
44,21,2550
44,22,2421
44,23,2286
44,24,2145
44,25,1998
44,26,1845
44,27,1686
44,28,1521
44,29,1350
44,30,1173
44,31,990
44,32,801
44,33,606
44,34,405
44,35,198
44,36,-15
44,37,-234
44,38,-459
44,39,-690
44,40,-927
44,41,-1170
44,42,-1419
44,43,-1674
44,44,-1935
44,45,-2202
44,46,-2475
44,47,-2754
44,48,-3039
44,49,-3330
44,50,-3627
44,51,-3930
44,52,-4239
44,53,-4554
44,54,-4875
44,55,-5202
44,56,-5535
44,57,-5874
44,58,-6219
44,59,-6570
44,60,-6927
44,61,-7290
44,62,-7659
44,63,-8034
44,64,-8415
44,65,-8802
44,66,-9195
44,67,-9594
44,68,-9999
44,69,-10410
44,70,-10827
44,71,-11250
44,72,-11679
44,73,-12114
44,74,-12555
44,75,-13002
44,76,-13455
44,77,-13914
44,78,-14379
44,79,-14850
44,80,-15327
44,81,-15810
44,82,-16299
44,83,-16794
44,84,-17295
44,85,-17802
44,86,-18315
44,87,-18834
44,88,-19359
44,89,-19890
44,90,-20427
44,91,-20970
44,92,-21519
44,93,-22074
44,94,-22635
44,95,-23202
44,96,-23775
44,97,-24354
44,98,-24939
44,99,-25530
44,100,-26127
45,1,4048
45,2,4039
45,3,4024
45,4,4003
45,5,3976
45,6,3943
45,7,3904
45,8,3859
45,9,3808
45,10,3751
45,11,3688
45,12,3619
45,13,3544
45,14,3463
45,15,3376
45,16,3283
45,17,3184
45,18,3079
45,19,2968
45,20,2851
45,21,2728
45,22,2599
45,23,2464
45,24,2323
45,25,2176
45,26,2023
45,27,1864
45,28,1699
45,29,1528
45,30,1351
45,31,1168
45,32,979
45,33,784
45,34,583
45,35,376
45,36,163
45,37,-56
45,38,-281
45,39,-512
45,40,-749
45,41,-992
45,42,-1241
45,43,-1496
45,44,-1757
45,45,-2024
45,46,-2297
45,47,-2576
45,48,-2861
45,49,-3152
45,50,-3449
45,51,-3752
45,52,-4061
45,53,-4376
45,54,-4697
45,55,-5024
45,56,-5357
45,57,-5696
45,58,-6041
45,59,-6392
45,60,-6749
45,61,-7112
45,62,-7481
45,63,-7856
45,64,-8237
45,65,-8624
45,66,-9017
45,67,-9416
45,68,-9821
45,69,-10232
45,70,-10649
45,71,-11072
45,72,-11501
45,73,-11936
45,74,-12377
45,75,-12824
45,76,-13277
45,77,-13736
45,78,-14201
45,79,-14672
45,80,-15149
45,81,-15632
45,82,-16121
45,83,-16616
45,84,-17117
45,85,-17624
45,86,-18137
45,87,-18656
45,88,-19181
45,89,-19712
45,90,-20249
45,91,-20792
45,92,-21341
45,93,-21896
45,94,-22457
45,95,-23024
45,96,-23597
45,97,-24176
45,98,-24761
45,99,-25352
45,100,-25949
46,1,4230
46,2,4221
46,3,4206
46,4,4185
46,5,4158
46,6,4125
46,7,4086
46,8,4041
46,9,3990
46,10,3933
46,11,3870
46,12,3801
46,13,3726
46,14,3645
46,15,3558
46,16,3465
46,17,3366
46,18,3261
46,19,3150
46,20,3033
46,21,2910
46,22,2781
46,23,2646
46,24,2505
46,25,2358
46,26,2205
46,27,2046
46,28,1881
46,29,1710
46,30,1533
46,31,1350
46,32,1161
46,33,966
46,34,765
46,35,558
46,36,345
46,37,126
46,38,-99
46,39,-330
46,40,-567
46,41,-810
46,42,-1059
46,43,-1314
46,44,-1575
46,45,-1842
46,46,-2115
46,47,-2394
46,48,-2679
46,49,-2970
46,50,-3267
46,51,-3570
46,52,-3879
46,53,-4194
46,54,-4515
46,55,-4842
46,56,-5175
46,57,-5514
46,58,-5859
46,59,-6210
46,60,-6567
46,61,-6930
46,62,-7299
46,63,-7674
46,64,-8055
46,65,-8442
46,66,-8835
46,67,-9234
46,68,-9639
46,69,-10050
46,70,-10467
46,71,-10890
46,72,-11319
46,73,-11754
46,74,-12195
46,75,-12642
46,76,-13095
46,77,-13554
46,78,-14019
46,79,-14490
46,80,-14967
46,81,-15450
46,82,-15939
46,83,-16434
46,84,-16935
46,85,-17442
46,86,-17955
46,87,-18474
46,88,-18999
46,89,-19530
46,90,-20067
46,91,-20610
46,92,-21159
46,93,-21714
46,94,-22275
46,95,-22842
46,96,-23415
46,97,-23994
46,98,-24579
46,99,-25170
46,100,-25767
47,1,4416
47,2,4407
47,3,4392
47,4,4371
47,5,4344
47,6,4311
47,7,4272
47,8,4227
47,9,4176
47,10,4119
47,11,4056
47,12,3987
47,13,3912
47,14,3831
47,15,3744
47,16,3651
47,17,3552
47,18,3447
47,19,3336
47,20,3219
47,21,3096
47,22,2967
47,23,2832
47,24,2691
47,25,2544
47,26,2391
47,27,2232
47,28,2067
47,29,1896
47,30,1719
47,31,1536
47,32,1347
47,33,1152
47,34,951
47,35,744
47,36,531
47,37,312
47,38,87
47,39,-144
47,40,-381
47,41,-624
47,42,-873
47,43,-1128
47,44,-1389
47,45,-1656
47,46,-1929
47,47,-2208
47,48,-2493
47,49,-2784
47,50,-3081
47,51,-3384
47,52,-3693
47,53,-4008
47,54,-4329
47,55,-4656
47,56,-4989
47,57,-5328
47,58,-5673
47,59,-6024
47,60,-6381
47,61,-6744
47,62,-7113
47,63,-7488
47,64,-7869
47,65,-8256
47,66,-8649
47,67,-9048
47,68,-9453
47,69,-9864
47,70,-10281
47,71,-10704
47,72,-11133
47,73,-11568
47,74,-12009
47,75,-12456
47,76,-12909
47,77,-13368
47,78,-13833
47,79,-14304
47,80,-14781
47,81,-15264
47,82,-15753
47,83,-16248
47,84,-16749
47,85,-17256
47,86,-17769
47,87,-18288
47,88,-18813
47,89,-19344
47,90,-19881
47,91,-20424
47,92,-20973
47,93,-21528
47,94,-22089
47,95,-22656
47,96,-23229
47,97,-23808
47,98,-24393
47,99,-24984
47,100,-25581
48,1,4606
48,2,4597
48,3,4582
48,4,4561
48,5,4534
48,6,4501
48,7,4462
48,8,4417
48,9,4366
48,10,4309
48,11,4246
48,12,4177
48,13,4102
48,14,4021
48,15,3934
48,16,3841
48,17,3742
48,18,3637
48,19,3526
48,20,3409
48,21,3286
48,22,3157
48,23,3022
48,24,2881
48,25,2734
48,26,2581
48,27,2422
48,28,2257
48,29,2086
48,30,1909
48,31,1726
48,32,1537
48,33,1342
48,34,1141
48,35,934
48,36,721
48,37,502
48,38,277
48,39,46
48,40,-191
48,41,-434
48,42,-683
48,43,-938
48,44,-1199
48,45,-1466
48,46,-1739
48,47,-2018
48,48,-2303
48,49,-2594
48,50,-2891
48,51,-3194
48,52,-3503
48,53,-3818
48,54,-4139
48,55,-4466
48,56,-4799
48,57,-5138
48,58,-5483
48,59,-5834
48,60,-6191
48,61,-6554
48,62,-6923
48,63,-7298
48,64,-7679
48,65,-8066
48,66,-8459
48,67,-8858
48,68,-9263
48,69,-9674
48,70,-10091
48,71,-10514
48,72,-10943
48,73,-11378
48,74,-11819
48,75,-12266
48,76,-12719
48,77,-13178
48,78,-13643
48,79,-14114
48,80,-14591
48,81,-15074
48,82,-15563
48,83,-16058
48,84,-16559
48,85,-17066
48,86,-17579
48,87,-18098
48,88,-18623
48,89,-19154
48,90,-19691
48,91,-20234
48,92,-20783
48,93,-21338
48,94,-21899
48,95,-22466
48,96,-23039
48,97,-23618
48,98,-24203
48,99,-24794
48,100,-25391
49,1,4800
49,2,4791
49,3,4776
49,4,4755
49,5,4728
49,6,4695
49,7,4656
49,8,4611
49,9,4560
49,10,4503
49,11,4440
49,12,4371
49,13,4296
49,14,4215
49,15,4128
49,16,4035
49,17,3936
49,18,3831
49,19,3720
49,20,3603
49,21,3480
49,22,3351
49,23,3216
49,24,3075
49,25,2928
49,26,2775
49,27,2616
49,28,2451
49,29,2280
49,30,2103
49,31,1920
49,32,1731
49,33,1536
49,34,1335
49,35,1128
49,36,915
49,37,696
49,38,471
49,39,240
49,40,3
49,41,-240
49,42,-489
49,43,-744
49,44,-1005
49,45,-1272
49,46,-1545
49,47,-1824
49,48,-2109
49,49,-2400
49,50,-2697
49,51,-3000
49,52,-3309
49,53,-3624
49,54,-3945
49,55,-4272
49,56,-4605
49,57,-4944
49,58,-5289
49,59,-5640
49,60,-5997
49,61,-6360
49,62,-6729
49,63,-7104
49,64,-7485
49,65,-7872
49,66,-8265
49,67,-8664
49,68,-9069
49,69,-9480
49,70,-9897
49,71,-10320
49,72,-10749
49,73,-11184
49,74,-11625
49,75,-12072
49,76,-12525
49,77,-12984
49,78,-13449
49,79,-13920
49,80,-14397
49,81,-14880
49,82,-15369
49,83,-15864
49,84,-16365
49,85,-16872
49,86,-17385
49,87,-17904
49,88,-18429
49,89,-18960
49,90,-19497
49,91,-20040
49,92,-20589
49,93,-21144
49,94,-21705
49,95,-22272
49,96,-22845
49,97,-23424
49,98,-24009
49,99,-24600
49,100,-25197
50,1,4998
50,2,4989
50,3,4974
50,4,4953
50,5,4926
50,6,4893
50,7,4854
50,8,4809
50,9,4758
50,10,4701
50,11,4638
50,12,4569
50,13,4494
50,14,4413
50,15,4326
50,16,4233
50,17,4134
50,18,4029
50,19,3918
50,20,3801
50,21,3678
50,22,3549
50,23,3414
50,24,3273
50,25,3126
50,26,2973
50,27,2814
50,28,2649
50,29,2478
50,30,2301
50,31,2118
50,32,1929
50,33,1734
50,34,1533
50,35,1326
50,36,1113
50,37,894
50,38,669
50,39,438
50,40,201
50,41,-42
50,42,-291
50,43,-546
50,44,-807
50,45,-1074
50,46,-1347
50,47,-1626
50,48,-1911
50,49,-2202
50,50,-2499
50,51,-2802
50,52,-3111
50,53,-3426
50,54,-3747
50,55,-4074
50,56,-4407
50,57,-4746
50,58,-5091
50,59,-5442
50,60,-5799
50,61,-6162
50,62,-6531
50,63,-6906
50,64,-7287
50,65,-7674
50,66,-8067
50,67,-8466
50,68,-8871
50,69,-9282
50,70,-9699
50,71,-10122
50,72,-10551
50,73,-10986
50,74,-11427
50,75,-11874
50,76,-12327
50,77,-12786
50,78,-13251
50,79,-13722
50,80,-14199
50,81,-14682
50,82,-15171
50,83,-15666
50,84,-16167
50,85,-16674
50,86,-17187
50,87,-17706
50,88,-18231
50,89,-18762
50,90,-19299
50,91,-19842
50,92,-20391
50,93,-20946
50,94,-21507
50,95,-22074
50,96,-22647
50,97,-23226
50,98,-23811
50,99,-24402
50,100,-24999
51,1,5200
51,2,5191
51,3,5176
51,4,5155
51,5,5128
51,6,5095
51,7,5056
51,8,5011
51,9,4960
51,10,4903
51,11,4840
51,12,4771
51,13,4696
51,14,4615
51,15,4528
51,16,4435
51,17,4336
51,18,4231
51,19,4120
51,20,4003
51,21,3880
51,22,3751
51,23,3616
51,24,3475
51,25,3328
51,26,3175
51,27,3016
51,28,2851
51,29,2680
51,30,2503
51,31,2320
51,32,2131
51,33,1936
51,34,1735
51,35,1528
51,36,1315
51,37,1096
51,38,871
51,39,640
51,40,403
51,41,160
51,42,-89
51,43,-344
51,44,-605
51,45,-872
51,46,-1145
51,47,-1424
51,48,-1709
51,49,-2000
51,50,-2297
51,51,-2600
51,52,-2909
51,53,-3224
51,54,-3545
51,55,-3872
51,56,-4205
51,57,-4544
51,58,-4889
51,59,-5240
51,60,-5597
51,61,-5960
51,62,-6329
51,63,-6704
51,64,-7085
51,65,-7472
51,66,-7865
51,67,-8264
51,68,-8669
51,69,-9080
51,70,-9497
51,71,-9920
51,72,-10349
51,73,-10784
51,74,-11225
51,75,-11672
51,76,-12125
51,77,-12584
51,78,-13049
51,79,-13520
51,80,-13997
51,81,-14480
51,82,-14969
51,83,-15464
51,84,-15965
51,85,-16472
51,86,-16985
51,87,-17504
51,88,-18029
51,89,-18560
51,90,-19097
51,91,-19640
51,92,-20189
51,93,-20744
51,94,-21305
51,95,-21872
51,96,-22445
51,97,-23024
51,98,-23609
51,99,-24200
51,100,-24797
52,1,5406
52,2,5397
52,3,5382
52,4,5361
52,5,5334
52,6,5301
52,7,5262
52,8,5217
52,9,5166
52,10,5109
52,11,5046
52,12,4977
52,13,4902
52,14,4821
52,15,4734
52,16,4641
52,17,4542
52,18,4437
52,19,4326
52,20,4209
52,21,4086
52,22,3957
52,23,3822
52,24,3681
52,25,3534
52,26,3381
52,27,3222
52,28,3057
52,29,2886
52,30,2709
52,31,2526
52,32,2337
52,33,2142
52,34,1941
52,35,1734
52,36,1521
52,37,1302
52,38,1077
52,39,846
52,40,609
52,41,366
52,42,117
52,43,-138
52,44,-399
52,45,-666
52,46,-939
52,47,-1218
52,48,-1503
52,49,-1794
52,50,-2091
52,51,-2394
52,52,-2703
52,53,-3018
52,54,-3339
52,55,-3666
52,56,-3999
52,57,-4338
52,58,-4683
52,59,-5034
52,60,-5391
52,61,-5754
52,62,-6123
52,63,-6498
52,64,-6879
52,65,-7266
52,66,-7659
52,67,-8058
52,68,-8463
52,69,-8874
52,70,-9291
52,71,-9714
52,72,-10143
52,73,-10578
52,74,-11019
52,75,-11466
52,76,-11919
52,77,-12378
52,78,-12843
52,79,-13314
52,80,-13791
52,81,-14274
52,82,-14763
52,83,-15258
52,84,-15759
52,85,-16266
52,86,-16779
52,87,-17298
52,88,-17823
52,89,-18354
52,90,-18891
52,91,-19434
52,92,-19983
52,93,-20538
52,94,-21099
52,95,-21666
52,96,-22239
52,97,-22818
52,98,-23403
52,99,-23994
52,100,-24591
53,1,5616
53,2,5607
53,3,5592
53,4,5571
53,5,5544
53,6,5511
53,7,5472
53,8,5427
53,9,5376
53,10,5319
53,11,5256
53,12,5187
53,13,5112
53,14,5031
53,15,4944
53,16,4851
53,17,4752
53,18,4647
53,19,4536
53,20,4419
53,21,4296
53,22,4167
53,23,4032
53,24,3891
53,25,3744
53,26,3591
53,27,3432
53,28,3267
53,29,3096
53,30,2919
53,31,2736
53,32,2547
53,33,2352
53,34,2151
53,35,1944
53,36,1731
53,37,1512
53,38,1287
53,39,1056
53,40,819
53,41,576
53,42,327
53,43,72
53,44,-189
53,45,-456
53,46,-729
53,47,-1008
53,48,-1293
53,49,-1584
53,50,-1881
53,51,-2184
53,52,-2493
53,53,-2808
53,54,-3129
53,55,-3456
53,56,-3789
53,57,-4128
53,58,-4473
53,59,-4824
53,60,-5181
53,61,-5544
53,62,-5913
53,63,-6288
53,64,-6669
53,65,-7056
53,66,-7449
53,67,-7848
53,68,-8253
53,69,-8664
53,70,-9081
53,71,-9504
53,72,-9933
53,73,-10368
53,74,-10809
53,75,-11256
53,76,-11709
53,77,-12168
53,78,-12633
53,79,-13104
53,80,-13581
53,81,-14064
53,82,-14553
53,83,-15048
53,84,-15549
53,85,-16056
53,86,-16569
53,87,-17088
53,88,-17613
53,89,-18144
53,90,-18681
53,91,-19224
53,92,-19773
53,93,-20328
53,94,-20889
53,95,-21456
53,96,-22029
53,97,-22608
53,98,-23193
53,99,-23784
53,100,-24381
54,1,5830
54,2,5821
54,3,5806
54,4,5785
54,5,5758
54,6,5725
54,7,5686
54,8,5641
54,9,5590
54,10,5533
54,11,5470
54,12,5401
54,13,5326
54,14,5245
54,15,5158
54,16,5065
54,17,4966
54,18,4861
54,19,4750
54,20,4633
54,21,4510
54,22,4381
54,23,4246
54,24,4105
54,25,3958
54,26,3805
54,27,3646
54,28,3481
54,29,3310
54,30,3133
54,31,2950
54,32,2761
54,33,2566
54,34,2365
54,35,2158
54,36,1945
54,37,1726
54,38,1501
54,39,1270
54,40,1033
54,41,790
54,42,541
54,43,286
54,44,25
54,45,-242
54,46,-515
54,47,-794
54,48,-1079
54,49,-1370
54,50,-1667
54,51,-1970
54,52,-2279
54,53,-2594
54,54,-2915
54,55,-3242
54,56,-3575
54,57,-3914
54,58,-4259
54,59,-4610
54,60,-4967
54,61,-5330
54,62,-5699
54,63,-6074
54,64,-6455
54,65,-6842
54,66,-7235
54,67,-7634
54,68,-8039
54,69,-8450
54,70,-8867
54,71,-9290
54,72,-9719
54,73,-10154
54,74,-10595
54,75,-11042
54,76,-11495
54,77,-11954
54,78,-12419
54,79,-12890
54,80,-13367
54,81,-13850
54,82,-14339
54,83,-14834
54,84,-15335
54,85,-15842
54,86,-16355
54,87,-16874
54,88,-17399
54,89,-17930
54,90,-18467
54,91,-19010
54,92,-19559
54,93,-20114
54,94,-20675
54,95,-21242
54,96,-21815
54,97,-22394
54,98,-22979
54,99,-23570
54,100,-24167
55,1,6048
55,2,6039
55,3,6024
55,4,6003
55,5,5976
55,6,5943
55,7,5904
55,8,5859
55,9,5808
55,10,5751
55,11,5688
55,12,5619
55,13,5544
55,14,5463
55,15,5376
55,16,5283
55,17,5184
55,18,5079
55,19,4968
55,20,4851
55,21,4728
55,22,4599
55,23,4464
55,24,4323
55,25,4176
55,26,4023
55,27,3864
55,28,3699
55,29,3528
55,30,3351
55,31,3168
55,32,2979
55,33,2784
55,34,2583
55,35,2376
55,36,2163
55,37,1944
55,38,1719
55,39,1488
55,40,1251
55,41,1008
55,42,759
55,43,504
55,44,243
55,45,-24
55,46,-297
55,47,-576
55,48,-861
55,49,-1152
55,50,-1449
55,51,-1752
55,52,-2061
55,53,-2376
55,54,-2697
55,55,-3024
55,56,-3357
55,57,-3696
55,58,-4041
55,59,-4392
55,60,-4749
55,61,-5112
55,62,-5481
55,63,-5856
55,64,-6237
55,65,-6624
55,66,-7017
55,67,-7416
55,68,-7821
55,69,-8232
55,70,-8649
55,71,-9072
55,72,-9501
55,73,-9936
55,74,-10377
55,75,-10824
55,76,-11277
55,77,-11736
55,78,-12201
55,79,-12672
55,80,-13149
55,81,-13632
55,82,-14121
55,83,-14616
55,84,-15117
55,85,-15624
55,86,-16137
55,87,-16656
55,88,-17181
55,89,-17712
55,90,-18249
55,91,-18792
55,92,-19341
55,93,-19896
55,94,-20457
55,95,-21024
55,96,-21597
55,97,-22176
55,98,-22761
55,99,-23352
55,100,-23949
56,1,6270
56,2,6261
56,3,6246
